id,description,host_id,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,neighbourhood,latitude,longitude,property_type,room_type,accommodates,Accomodation Bin,bathrooms_text,bathrooms,private_shared,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
47763232,"The Apartment is on the 2nd Floor in a Beautiful Building from 1880 Situated in the Heart of the Trendy Area Called Sofo at Södermalm. IT IS A LIGHT, AIRY AND VERY CLAMING 1 ROOM SUDIO WITH THE WINDOWS FACING A WONDERFUL INNER YARD. The Apartment Can Easily and Very Comfortably Host 2 Guests. The Area Is One of the Popular Places In Stockholm With A Great Variaty of Restaurants, Bars, Cafees And Shops.    The Space   The Apartment Is Newly Renovated And Ice Painted in White and Is Furnished in Retro Bohemian Style. Important to Understand That This is a One Room Apartment / Studio Wich Means That Bedroom, Livingroom and Kitchen Is One Big Room. The Celings Are High and Windows Are Large And Have Blackout Curtains.  All Windos Have Awning.    Guest Access   You have access to the Whole Apartment   If you would like to book the garage parking (Only One) You need to eserv it when you make the booking. IF IT IS AVAILABLE THERE IS AN EXTRA C",240767680,"Stockholm, Stockholm County, Sweden",within an hour,100%,100%,t,1,SÃ¶dermalms,59.31377,18.08118,Entire rental unit,Entire home/apt,2,2 to 3 People,1 bath,1,Private,1,1,"[""Iron"", ""Smoke alarm"", ""Wifi"", ""Dishes and silverware"", ""Fire extinguisher"", ""Security cameras on property"", ""Long term stays allowed"", ""Hair dryer"", ""TV"", ""Essentials"", ""Lockbox"", ""First aid kit"", ""Heating"", ""Dryer"", ""Washer""]",105.24,2,365,1,23,53,116,36,4.61,4.81,4.78,4.86,4.67,4.89,4.53,t
47775778,"Spacious, Freshly Renovated and Modern 2 Bedrooms Apartment in Ã-Stermalm District. The area is surrounded by Green Areas and Parks You Can Enjoy The Peace But Also It is close to Stylish Cafes and Restaurants If you wish to go out.    The space   There is 2 Cozy Bedroom With Double Beds and Stylish Living Room With Sofabed And Dining Area. The Kitchen and Bathroom Are Fresh and Equipped With All You May Need. Apartment IS ON THE 2ND Floor and There is an elevator.    Other things to note   TV IS ONLY WITH APPLE TV AND NO REGULAR CHANNELS",16683151,"Stockholm, Stockholm County, Sweden",within an hour,96%,89%,f,21,Ã–stermalms,59.34635,18.0934,Entire rental unit,Entire home/apt,6,4 to 6 People,1 bath,1,Private,2,3,"[""Iron"", ""Wifi"", ""Fire extinguisher"", ""Microwave"", ""Induction stove"", ""Coffee maker"", ""Patio or balcony"", ""TV with Apple TV"", ""Security cameras on property"", ""Long term stays allowed"", ""Lockbox"", ""Refrigerator"", ""Bed linens"", ""Smoke alarm"", ""Shower gel"", ""Shampoo"", ""Hot water"", ""Hangers"", ""Hair dryer"", ""Essentials"", ""Kitchen"", ""Heating""]",179.34,1,1125,16,46,76,344,14,4.79,4.86,4.93,4.93,4.71,4.71,4.79,f
47790686,Charming Apartment in the Heart of SÃ¶dermalm.  10 MIN WALK TO HORNSTULL AND THE WATHER.  5 MIN WALK TO Mariatorget.  2 MIN WALK TO THE SUBWAY.  20 min WALK TO THE OLD Town.  Several Restaurant and Cafes Around The Corner.  A Calm Street and New Renovated Apartment.,74076129,"SÃ¶dermalm, Stockholm County, Sweden",within an hour,100%,67%,f,0,SÃ¶dermalms,59.31903,18.04733,Entire rental unit,Entire home/apt,2,2 to 3 People,1 bath,1,Private,,1,"[""Iron"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Fire extinguisher"", ""Long term stays allowed"", ""Hair dryer"", ""TV"", ""Essentials"", ""Kitchen"", ""Shampoo"", ""Heating""]",152.93,2,1125,0,0,0,0,2,5,5,4.5,5,5,5,5,f
47791598,The accommodation is in the rich area of ​​Beckomberga. The property is built on the 1930s. Lägenhet Ã¤r a 2nd on 39 sqm.    The space   is a large common kÃ¶k vÃ¤gg in vÃ¤gg With the allowance    Guest Access   The entire residence,385200101,"Stockholm, Stockholm County, Sweden",within a day,90%,63%,f,0,Bromma,59.35903,17.9018,Entire condominium (condo),Entire home/apt,2,2 to 3 People,1 bath,1,Private,1,1,"[""Iron"", ""Elevator"", ""Wifi"", ""Dining table"", ""Free street parking"", ""Clothing storage"", ""Microwave"", ""Induction stove"", ""Body soap"", ""Coffee maker"", ""Freezer"", ""Cleaning before checkout"", ""Shared patio or balcony"", ""Long term stays allowed"", ""Wine glasses"", ""Extra pillows and blankets"", ""Refrigerator"", ""Dedicated workspace"", ""Bed linens"", ""Smoke alarm"", ""Dishes and silverware"", ""Shower gel"", ""Cooking basics"", ""Paid street parking off premises"", ""Shampoo"", ""Shared sauna"", ""Mini fridge"", ""Hot water"", ""Portable fans"", ""Dryer \u2013 In building"", ""Free washer \u2013 In building"", ""Hangers"", ""Room-darkening shades"", ""Outdoor furniture"", ""Essentials"", ""Bluetooth sound system"", ""Kitchen"", ""Conditioner"", ""Shared garden or backyard"", ""Shared gym in building"", ""Cleaning products"", ""Heating"", ""BBQ grill"", ""42\"" TV with Apple TV"", ""Finns i gemensamma k\u00f6ken  stainless steel oven""]",86.75,2,1125,25,55,57,271,8,4.75,4.75,5,4.88,4.88,4.5,4.63,f
47799515,"A VERY NICE STUDIO IN A VIBRANT AREA OF HORNSTULL AT SODERMALM. The Area is Full of Coffee Shops and Restaurants, but Also Has Amazing Passes for Walks in Parks Nearby. Metro is just 3 minutes walk from the Studio Making Most Parts of the City Available in 10 minutes.   Studio is Equipped with 140x200 Bed (Hard Mattress), TV, WiFi.   THIS STUDIO IS SUITABLE FOR MAXIMUM TWO PERSONS.",2323151,"Stockholm, Stockholm County, Sweden",within a day,67%,50%,f,1,SÃ¶dermalms,59.31777,18.03391,Entire rental unit,Entire home/apt,2,2 to 3 People,1 bath,1,Private,,1,"[""Iron"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Hair dryer"", ""TV"", ""Essentials"", ""Heating""]",69.65,4,1125,0,0,0,27,2,5,5,5,5,5,5,5,f
47807785,"Beautiful Four Bedroom Apartment in the Heart of Old Town With Two Bathrooms, Kitchen, Living Space.    The space   In These Times of Pandemic It is Extra Important To Follow Our Simple Rules:   1. We do Not Accept Any more Guests Then Reservations Are Made For, IF You Overrule These Terms Your Booking Will Be Cancelled.  WE ACCEPT NO PARTIES OR LOAD MUSIC.   2. HOUSE PROPERTY IS OVER WATCHED BY A SECURITY COMPANY AND PUBLIC SPACES HAVE SURVIVALS CAMERA.   3. IF The Security Comapny Needs To Pay A Visit To The Apartment For Breaking The Rules, The Guest Will Need To Pay These Costs.    Other thing to note   We Have strict rules in the accommodation. Absolutely No Smoking Or Parties May Occur.",325885492,SE,within an hour,100%,95%,f,5,SÃ¶dermalms,59.32554,18.07001,Entire rental unit,Entire home/apt,8,7 to 9 People,2 baths,2,Private,4,5,"[""Iron"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Dishes and silverware"", ""Private entrance"", ""Security cameras on property"", ""Long term stays allowed"", ""Hair dryer"", ""TV"", ""Essentials"", ""Kitchen"", ""Cooking basics"", ""Coffee maker"", ""Smart lock"", ""Heating"", ""Dryer"", ""Washer"", ""Dedicated workspace"", ""Hot water""]",382.32,2,1125,3,27,55,320,31,4.55,4.68,4.55,4.55,4.29,4.94,4.61,f
47810957,"Comfortable Tiny House. We Are Looking For A Calm, Clean Person Who Would Like To Clean Our Comfortable Tiny House. Your Own Private Shower, Big Fridge and A Small Cooking Stove. THERE IS ALSO A PRIVATE LITTLE GARDEN. You Will Have Access To A Big Fully Equiped Kitchen and Laundry Room In The Main House Shared With Young European Professionals And Students. The Area Has Beatiful Green Surroundings, Nice Outdoor Seating, Barbeque and Bikes to Borrow.",250887137,"MÃ¶rlunda, Kalmar County, Sweden",within an hour,100%,81%,f,4,SpÃ¥nga-Tensta,59.39195,17.91843,Tiny house,Entire home/apt,2,2 to 3 People,1.5 baths,1.5,Private,,1,"[""Private entrance"", ""Wifi"", ""Fire extinguisher"", ""Long term stays allowed"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Shampoo"", ""Heating"", ""Hot water""]",55.61,3,365,0,0,0,181,0,,,,,,,,f
47845833,"Spacious 2 Bedroom apt 20 minutes from the Inner City. Close to the Metro Station, Stores and Services.",37291834,"Stockholm, Stockholm County, Sweden",a few days or more,40%,9%,f,2,Enskede-Ã…rsta-VantÃ¶rs,59.26298,18.04048,Entire rental unit,Entire home/apt,4,4 to 6 People,1 bath,1,Private,2,2,"[""Iron"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""TV"", ""Essentials"", ""Kitchen"", ""Breakfast"", ""Shampoo"", ""Heating"", ""Dryer"", ""Washer"", ""Dedicated workspace"", ""Free parking on premises""]",90.37,2,7,22,52,82,82,0,,,,,,,,f
47897124,"This Apartment is the Perfect Place to Relax and Unwind. Explore The Sights and Local Attractions of Stockholm - There is So Much to See and Do Here    AS A Self-Catering Apartment, You'll Find Everything You Need for A Perfect Stay. < BR /> The Kitchen has a fridge, a hob, an oven, a kettle, a freezer and a microwave.  The Apartment is a Perfect Place to Relax and Offers A Television and Internet Access.    there is one bedroom in this apartment which containains a double bed.    There is one bathroom, WHICH HAS A TOILET AND SINK AND A WALK-INHOWER. < br />   Linen and Towels Are All Included To Make Your Stay More enjoyable.    House Rules:  - Check-in Time ice 4pm and check-out is 10am.  - Smoking is not allowed.  - There are on-site Parking facilities Available at the property.  - Pets not Allowed at the property.",310835509,"Edinburgh, Scotland, United Kingdom",within an hour,99%,99%,f,2289,SÃ¶dermalms,59.31566,18.08797,Entire rental unit,Entire home/apt,1,1 Person,1 bath,1,Private,1,1,"[""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""TV"", ""Oven"", ""Refrigerator"", ""BBQ grill"", ""Heating"", ""Carbon monoxide alarm""]",192.27,1,1125,0,0,0,0,0,,,,,,,,t
47904336,"RIGHT IN THE HEART OF STOCKHOLM, CLOSE TO STUREPLAN, CITY AND HUMLEGARD IS THIS WELL APPOINTED ACCOMMODATION. LARGE AND SPACIOUS BEDROOM. Open Floor Plan Between A Functional Kitchen and Living Room With A Large Window Facing The Beautiful and Quiet David Bagares Street. Live In An 100 Year Old Building.    The space   Apartment 30 M² is well-organized with a Welcoming Hall That Holds Plenty of Storage Space Behind Two Large Closets , Renovated Bathroom and Kitchen, Spacious Sleeping Area With Double Bed.   The Apartment's Two Window Sections Face A Quiet, Busy Cul-de-Sac, Which Means That Apartment Is Very Secluded And Quiet.   Here you live at the Best Possible Address With 2 Minute Walk To Stureplan With The City's Best Shopping, Restaurants And Attractions.   Cycling Distance To All Stockholm Universities SUCH AS KTH, The School Of Business, Stockholm University and Karolinska Institutet!",382121994,"Norrmalm, Stockholms lÃ¤n, Sweden",within an hour,100%,98%,f,1,Norrmalms,59.33841,18.0673,Entire condominium (condo),Entire home/apt,4,4 to 6 People,1 bath,1,Private,,2,"[""Iron"", ""Babysitter recommendations"", ""Wifi"", ""Private entrance"", ""Elevator"", ""Fire extinguisher"", ""Dining table"", ""Laundromat nearby"", ""Pack \u2019n play/Travel crib"", ""Luggage dropoff allowed"", ""High chair"", ""Body soap"", ""Coffee maker"", ""Smart lock"", ""Window guards"", ""Freezer"", ""EV charger"", ""Long term stays allowed"", ""Outlet covers"", ""Wine glasses"", ""Extra pillows and blankets"", ""Hot water kettle"", ""42\"" HDTV with Chromecast"", ""Refrigerator"", ""Children\u2019s books and toys for ages 0-2 years old"", ""Dedicated workspace"", ""Bed linens"", ""Smoke alarm"", ""Dishes and silverware"", ""Waterfront"", ""Shower gel"", ""Cooking basics"", ""Stove"", ""Shampoo"", ""Mini fridge"", ""Hot water"", ""Portable fans"", ""Hangers"", ""Nespresso machine"", ""Clothing storage: closet"", ""Room-darkening shades"", ""Crib"", ""Hair dryer"", ""Paid parking off premises"", ""Essentials"", ""Kitchen"", ""Conditioner"", ""First aid kit"", ""Children\u2019s dinnerware"", ""Portable air conditioning"", ""Cleaning products"", ""Heating""]",139.02,1,30,16,32,50,170,64,4.92,4.83,4.95,4.86,4.97,4.97,4.89,f
47930798,"MOSTERY FURNISHED BUT YET COZY APARTMENT IN ONE OF STOCKHOLMâ € ™ s BEST AREAS. Itâ € ™ s A Maisonette Apartment, But You Can Close The Door to the Bedroom on the Second Floor. Balcony, Two Bathrooms (One Is Toilet Only), Open Kitchen & Living Area. All Important Equipment Incl. Dish Washer, Laundry Machine, TV, Internet, etc. Available. Sauna In The Basement To Share With Other Members.    The space   Two-Floor Maisonette Apartment With 3.10 M Ceiling.  <BR / > First Floor: Toilet In The Hallway, Then Open Space Combined Kitchen (Incl. Dish Washer) With Dining Area & Sofa Area.   Second Floor: Another Sofa / TV Area (TO BE Used via Apple TV ), Bedroom With 180 cm Bed, Access to The Balcony With Sun From Late Morning, Bathroom With Shower & Private Laundry Machine Incl. Dryer.    Other Things to Note   Very Good Public Transport - Buses at Mariatorget to The City Within 3 My Walking Distance, T-Bana Mariatorget 5 Min, Slussen 10 Min.   Many",1317389,"Stockholm, Sweden",N/A,N/A,N/A,f,0,SÃ¶dermalms,59.31861,18.06084,Entire loft,Entire home/apt,2,2 to 3 People,1.5 baths,1.5,Private,1,1,"[""Iron"", ""Private entrance"", ""Wifi"", ""Barbecue utensils"", ""Elevator"", ""Fire extinguisher"", ""Dining table"", ""Coffee maker"", ""Dryer"", ""Patio or balcony"", ""Freezer"", ""Long term stays allowed"", ""Wine glasses"", ""Hot water kettle"", ""Lockbox"", ""Refrigerator"", ""Baking sheet"", ""Smoke alarm"", ""Dishes and silverware"", ""TV"", ""Oven"", ""Cooking basics"", ""Stove"", ""Shampoo"", ""Toaster"", ""Hot water"", ""Hangers"", ""Crib"", ""Hair dryer"", ""Essentials"", ""Kitchen"", ""Cleaning products"", ""Heating"", ""BBQ grill"", ""Washer"", ""Dishwasher""]",139.02,4,365,0,0,0,0,0,,,,,,,,t
47933662,Bright Flat at Södmalm    The space   3 Rooms 78 sqm  2 Bathroom,11734738,"SÃ¶dermalm, Stockholm County, Sweden",N/A,N/A,0%,f,1,SÃ¶dermalms,59.30994,18.0972,Entire rental unit,Entire home/apt,3,2 to 3 People,2 baths,2,Private,2,2,"[""Iron"", ""Elevator"", ""Wifi"", ""Microwave"", ""High chair"", ""Children\u2019s books and toys"", ""Coffee maker"", ""Dryer"", ""Patio or balcony"", ""Cleaning before checkout"", ""Long term stays allowed"", ""Backyard"", ""Cable TV"", ""Refrigerator"", ""Bed linens"", ""Dishes and silverware"", ""Bathtub"", ""Oven"", ""Cooking basics"", ""Stove"", ""Shampoo"", ""Hot water"", ""Hangers"", ""Room-darkening shades"", ""Hair dryer"", ""TV with standard cable"", ""Essentials"", ""Kitchen"", ""Heating"", ""Washer"", ""Dishwasher""]",271.1,2,1125,0,0,0,0,0,,,,,,,,f
47939906,,310506480,"Stockholm, Stockholm County, Sweden",N/A,N/A,N/A,f,0,HÃ¤sselby-VÃ¤llingby,59.36135,17.8391,Entire rental unit,Entire home/apt,6,4 to 6 People,1 bath,1,Private,2,3,"[""Iron"", ""Private entrance"", ""Wifi"", ""Elevator"", ""TV"", ""Essentials"", ""Kitchen"", ""Dryer"", ""Washer"", ""Hot water""]",61.03,5,7,0,0,0,0,0,,,,,,,,t
47950923,Small Room Available to Clean For Shorter and Longs Stays. Bedroom has a Large Queen-Sized Bed With Good Storage Facilities. Most Amenities Available. Apartment is Located Close to the Metro Station with Stores and Services Closeby.,37291834,"Stockholm, Stockholm County, Sweden",a few days or more,40%,9%,f,2,Enskede-Ã…rsta-VantÃ¶rs,59.26084,18.04106,Private room in condominium (condo),Private room,2,2 to 3 People,1 bath,1,Private,1,1,"[""Iron"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""TV"", ""Lock on bedroom door"", ""Essentials"", ""Kitchen"", ""Breakfast"", ""Shampoo"", ""Heating"", ""Dryer"", ""Washer"", ""Dedicated workspace"", ""Free parking on premises""]",41.71,2,1125,24,54,84,84,0,,,,,,,,f
47976313,"Ã rnsberg is a very safe and cozy area surrounded by Nature, Cliffs, and Vinteviken Lake. The Area Has Many Cafés, Indian Restaurants, Kebabs, BBQ and Steak Houses, etc. IT IS AN AREA FILLED WITH ALL AGES AND YOU CAN FIRE A VARIETY OF PEOPLE LIVING HERE FROM SINGLE TO FAMILIES.  The Apartment Is Newly Renovated and Is Equipped With Everything You Need To Feel Just Like At Home.  Ã-rnsberg is only 5 minute by Metro to Liljeholmen Gallery and 10 min to central    The space   A Cozy Area Close to Nature. Also, Only 5 My With Metro To Liljeholmen Gallery With Food Court And Plenty Of Stores. 10 minutes from the Apartment to South of Stockholm Inner City (Södermalm, Slussen), and 15 minutes with Metro to T-Centralen. Ã Rnsberg Is A Very Quiet and Safe Neighbourhood surrounded with Plenty of Coffe Shops and Restaurants. From The Apartment It is 40 meters to the Metro, Gym, Grocery Store and Restaurant.    Guest Access </ B",29992476,"Flemingsberg, Stockholm County, Sweden",within an hour,100%,92%,t,3,HÃ¤gersten-Liljeholmens,59.3063,17.98979,Entire rental unit,Entire home/apt,1,1 Person,1 bath,1,Private,1,1,"[""Iron"", ""Wifi"", ""Barbecue utensils"", ""Clothing storage"", ""Luggage dropoff allowed"", ""Dryer"", ""Patio or balcony"", ""Freezer"", ""Drying rack for clothing"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Refrigerator"", ""Dedicated workspace"", ""Bed linens"", ""Baking sheet"", ""Smoke alarm"", ""Dishes and silverware"", ""Trash compactor"", ""TV"", ""Oven"", ""Cooking basics"", ""Stove"", ""Shampoo"", ""Free parking on premises"", ""Hangers"", ""Room-darkening shades"", ""Hair dryer"", ""Essentials"", ""Kitchen"", ""Breakfast"", ""Cleaning products"", ""Heating"", ""Board games"", ""Washer"", ""Air conditioning""]",51.3,1,250,0,1,2,273,7,5,4.86,5,5,4.86,5,5,f
48002888,"We Welcome You to the â € ™ Coziest Hostel in Stockholmâ € ™. A SMALL FAMILIAR PLACE IN THE MIDDLE OF THE Town. Here you Will Find IT Safe and Clean, and We Do All The Best To Make Your Stay Comfortable.",331984111,"Stockholm, Stockholm County, Sweden",within an hour,100%,99%,f,8,Norrmalms,59.3456,18.05475,Shared room in hostel,Shared room,1,1 Person,4.5 shared baths,4.5,Shared,1,4,"[""Iron"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Fire extinguisher"", ""Security cameras on property"", ""Long term stays allowed"", ""Hair dryer"", ""Cleaning before checkout"", ""Essentials"", ""Kitchen"", ""Luggage dropoff allowed"", ""Heating"", ""Dryer"", ""Washer"", ""Hot water""]",33.09,1,30,26,56,86,204,2,4,4.5,3.5,5,5,4.5,4.5,t
48016210,"Hey! I offer you a healthy stay in some of my large third on ¥ 87 sqm. You have proved with your own, private, and common space. There is a very large kitchens and living room that you will make you convenient in. The accommodation is located in a lung natural area with fine prospects and trees. The dwelling is equipped with everything you can open and a little bit to :) (FrÃ ¥ ga me at extra needs)    The space   HÃ¤ R is not just a room without a meeting part in the apartment I am happy to share with you. 87 sqm 2 large svrov and an oerhÃ¶rt large living room, wide balcony with skÃ¶n views and great kitchens. I sjÃ¤lv Ã¤r rather flexible over time and can help take you around the city or see some of Sweden if you sÃ ¥ Ã¶nskar.   < B> Guest Access   You have access to the rest of the apartment, the laundry room, bicycle rooms, P-places, fÃ¶rrÃ ¥ d, balcony. I hope that you will kÃ¤nna you as free as I do so that you have a very and three",94233943,"Stockholm, Stockholm County, Sweden",within a few hours,100%,100%,f,0,SkÃ¤rholmens,59.2871,17.91239,Private room in condominium (condo),Private room,2,2 to 3 People,1.5 shared baths,1.5,Shared,1,2,"[""Iron"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Indoor fireplace"", ""Long term stays allowed"", ""Hair dryer"", ""Essentials"", ""Kitchen"", ""Breakfast"", ""Shampoo"", ""Heating"", ""Dryer"", ""Washer"", ""Dedicated workspace"", ""Building staff"", ""Free parking on premises""]",34.34,5,1125,30,35,62,62,0,,,,,,,,t
